record_id,crop_id,farmer_id,location_id,weather_id,pest_id,disease_id,crop_name,farmer_name,location_name,weather_type,pest_name,disease_name,monitoring_date,growth_stage,soil_type,irrigation_method,pest_severity,disease_severity,crop_yield_tons_ha,temperature_c,humidity_pct,rainfall_mm,soil_ph,ndvi_index,health_score,fertilizer_kg_ha,pesticide_l_ha,farm_area_ha,water_usage_l,year,month,quarter,month_name,day_of_week,week_number,total_revenue,yield_category,health_category,pest_risk_score,disease_risk_score,combined_risk,water_efficiency
REC0538,CR008,F030,LOC008,WTH002,PST008,DIS008,Tomato,Farmer_F030,Karnataka,Cloudy,Mealybug,Mosaic Virus,2024-06-03,Harvesting,Silt,Sprinkler,High,Critical,3.23,28.4,42.7,92.3,7.04,0.384,52.6,137.2,45.67,3.58,1354.8,2024,6,2,June,Monday,23,173451.0,Medium,Fair,3,4,7,2.3841
REC0539,CR009,F027,LOC009,WTH003,PST009,DIS009,Barley,Farmer_F027,Ap,Rainy,Armyworm,Wilt,2023-11-13,Harvesting,Loamy,Sprinkler,Medium,Medium,4.65,28.0,53.9,30.3,8.33,0.639,76.6,143.7,72.77,3.97,797.9,2023,11,4,November,Monday,46,276907.5,Medium,Good,2,2,4,5.8278
REC0540,CR010,F004,LOC010,WTH004,PST010,DIS010,Millet,Farmer_F004,Bihar,Humid,Leafhopper,Anthracnose,2024-11-13,Harvesting,Black,Canal,Medium,Critical,2.4,31.0,56.9,104.7,5.15,0.15,69.0,205.3,0.49,4.58,989.1,2024,11,4,November,Wednesday,46,164880.0,Low,Good,2,4,6,2.4264
REC0541,CR001,F013,LOC001,WTH005,PST001,DIS001,Wheat,Farmer_F013,Punjab,Dry,Aphids,Blight,2024-02-23,Vegetative,Alluvial,Sprinkler,Critical,Low,8.18,37.3,83.8,187.8,5.93,0.268,54.0,229.7,64.85,6.46,445.0,2024,2,1,February,Friday,8,792642.0,Very High,Fair,4,1,5,18.382
REC0542,CR002,F034,LOC002,WTH006,PST002,DIS002,Rice,Farmer_F034,Haryana,Windy,Whitefly,Rust,2023-12-01,Flowering,Silt,Canal,Critical,High,5.74,24.4,77.7,17.8,7.11,0.747,39.4,77.7,75.87,3.9,1246.5,2023,12,4,December,Friday,48,335790.0,High,Poor,4,3,7,4.6049
REC0543,CR003,F024,LOC003,WTH007,PST003,DIS003,Maize,Farmer_F024,Up,Stormy,Thrips,Smut,2024-02-17,Flowering,Laterite,Sprinkler,High,Medium,3.1,33.3,80.0,20.0,6.04,0.218,36.6,58.9,7.31,0.78,1457.5,2024,2,1,February,Saturday,7,36270.0,Medium,Poor,3,2,5,2.1269
REC0544,CR004,F040,LOC004,WTH008,PST004,DIS004,Soybean,Farmer_F040,Mp,Foggy,Stem Borer,Powdery Mildew,2024-12-14,Flowering,Black,Flood,Medium,Medium,6.2,30.3,30.7,88.7,7.5,0.374,88.2,298.6,12.92,13.25,549.2,2024,12,4,December,Saturday,50,1232250.0,High,Excellent,2,2,4,11.2891
REC0545,CR005,F049,LOC005,WTH001,PST005,DIS005,Cotton,Farmer_F049,Rajasthan,Sunny,Bollworm,Downy Mildew,2023-10-30,Fruiting,Red,Canal,High,Low,5.83,22.2,57.1,235.4,7.66,0.792,94.3,108.2,76.86,14.5,843.3,2023,10,4,October,Monday,44,1268025.0,High,Excellent,3,1,4,6.9133
REC0546,CR006,F032,LOC006,WTH002,PST006,DIS006,Sugarcane,Farmer_F032,Maharashtra,Cloudy,Locust,Leaf Spot,2024-07-21,Fruiting,Black,Rain-Fed,Medium,Critical,4.01,38.7,61.3,167.1,5.36,0.224,75.5,63.5,43.0,5.45,312.0,2024,7,3,July,Sunday,29,327817.5,Medium,Good,2,4,6,12.8526
REC0547,CR007,F041,LOC007,WTH003,PST007,DIS007,Potato,Farmer_F041,Gujarat,Rainy,Cutworm,Root Rot,2023-05-11,Flowering,Loamy,Rain-Fed,Medium,Medium,2.29,36.5,31.2,169.7,6.8,0.166,37.2,97.5,1.14,5.41,926.9,2023,5,2,May,Thursday,19,185833.5,Low,Poor,2,2,4,2.4706
REC0548,CR008,F029,LOC008,WTH004,PST008,DIS008,Tomato,Farmer_F029,Karnataka,Humid,Mealybug,Mosaic Virus,2023-07-16,Harvesting,Black,Sprinkler,Critical,Critical,6.2,32.8,46.9,90.5,6.78,0.488,58.1,59.7,20.61,0.6,853.6,2023,7,3,July,Sunday,28,55800.0,High,Fair,4,4,8,7.2634
REC0549,CR009,F049,LOC009,WTH005,PST009,DIS009,Barley,Farmer_F049,Ap,Dry,Armyworm,Wilt,2024-03-06,Germination,Red,Rain-Fed,High,Medium,5.14,38.0,79.4,148.4,6.29,0.342,81.0,148.0,36.0,10.36,387.8,2024,3,1,March,Wednesday,10,798756.0,High,Excellent,3,2,5,13.2543
REC0550,CR010,F004,LOC010,WTH006,PST010,DIS010,Millet,Farmer_F004,Bihar,Windy,Leafhopper,Anthracnose,2024-11-11,Flowering,Silt,Sprinkler,High,High,6.91,38.4,38.9,2.5,8.27,0.551,84.6,250.6,55.43,12.47,774.7,2024,11,4,November,Monday,46,1292515.5,High,Excellent,3,3,6,8.9196
REC0551,CR001,F014,LOC001,WTH007,PST001,DIS001,Wheat,Farmer_F014,Punjab,Stormy,Aphids,Blight,2024-01-24,Germination,Loamy,Sprinkler,Medium,Low,5.14,34.1,64.8,159.0,7.9,0.743,38.3,135.3,58.65,2.63,634.3,2024,1,1,January,Wednesday,4,202773.0,High,Poor,2,1,3,8.1034
REC0552,CR002,F018,LOC002,WTH008,PST002,DIS002,Rice,Farmer_F018,Haryana,Foggy,Whitefly,Rust,2024-11-24,Flowering,Sandy,Rain-Fed,Medium,Critical,,37.6,44.0,228.3,7.44,0.21,30.0,161.0,79.63,2.82,878.4,2024,11,4,November,Sunday,47,,,Poor,2,4,6,
REC0553,CR003,F036,LOC003,WTH001,PST003,DIS003,Maize,Farmer_F036,Up,Sunny,Thrips,Smut,2023-06-28,Germination,Laterite,Rain-Fed,Low,Low,5.36,33.8,30.8,153.1,7.5,0.565,79.8,218.9,23.0,11.96,961.4,2023,6,2,June,Wednesday,26,961584.0,High,Good,1,1,2,5.5752
REC0554,CR004,F009,LOC004,WTH002,PST004,DIS004,Soybean,Farmer_F009,Mp,Cloudy,Stem Borer,Powdery Mildew,2024-09-22,Harvesting,Black,Drip,Critical,Low,5.43,33.4,45.7,218.4,6.62,0.504,55.0,177.2,43.06,9.44,211.0,2024,9,3,September,Sunday,38,768888.0,High,Fair,4,1,5,25.7346
REC0555,CR005,F019,LOC005,WTH003,PST005,DIS005,Cotton,Farmer_F019,Rajasthan,Rainy,Bollworm,Downy Mildew,2024-08-05,Fruiting,Clay,Canal,Low,Critical,7.64,31.7,93.4,181.0,8.22,0.215,47.8,265.4,42.67,1.15,1189.3,2024,8,3,August,Monday,32,131790.0,Very High,Fair,1,4,5,6.4239
REC0556,CR006,F029,LOC006,WTH004,PST006,DIS006,Sugarcane,Farmer_F029,Maharashtra,Humid,Locust,Leaf Spot,2023-11-05,Flowering,Alluvial,Sprinkler,Medium,Critical,4.32,35.3,82.1,30.1,7.43,0.599,30.9,266.5,32.45,9.53,1126.9,2023,11,4,November,Sunday,44,617544.0,Medium,Poor,2,4,6,3.8335
REC0557,CR007,F045,LOC007,WTH005,PST007,DIS007,Potato,Farmer_F045,Gujarat,Dry,Cutworm,Root Rot,2024-02-20,Flowering,Black,Rain-Fed,High,Medium,,19.3,92.4,225.6,7.55,0.319,67.8,52.5,13.53,4.98,676.2,2024,2,1,February,Tuesday,8,,,Good,3,2,5,
REC0558,CR008,F032,LOC008,WTH006,PST008,DIS008,Tomato,Farmer_F032,Karnataka,Windy,Mealybug,Mosaic Virus,2024-07-15,Harvesting,Sandy,Canal,Medium,Critical,1.7,38.8,61.7,16.6,8.02,0.49,89.6,244.5,78.2,5.85,268.8,2024,7,3,July,Monday,29,149175.0,Low,Excellent,2,4,6,6.3244
REC0559,CR009,F008,LOC009,WTH007,PST009,DIS009,Barley,Farmer_F008,Ap,Stormy,Armyworm,Wilt,2023-01-01,Vegetative,Black,Rain-Fed,Low,Low,6.79,38.5,37.1,133.5,5.96,0.166,97.0,165.2,68.27,11.66,1181.4,2023,1,1,January,Sunday,52,1187571.0,High,Excellent,1,1,2,5.7474
REC0560,CR010,F002,LOC010,WTH008,PST010,DIS010,Millet,Farmer_F002,Bihar,Foggy,Leafhopper,Anthracnose,2023-11-08,Flowering,Red,Rain-Fed,Critical,Low,5.84,15.8,65.6,35.5,7.82,0.468,69.6,297.2,39.87,12.26,1441.7,2023,11,4,November,Wednesday,45,1073976.0,High,Good,4,1,5,4.0508
REC0561,CR001,F041,LOC001,WTH001,PST001,DIS001,Wheat,Farmer_F041,Punjab,Sunny,Aphids,Blight,2023-10-21,Germination,Silt,Drip,Medium,Critical,6.43,37.3,59.5,2.9,5.68,0.345,66.0,170.8,48.26,6.31,512.2,2023,10,4,October,Saturday,42,608599.5,High,Good,2,4,6,12.5537
REC0562,CR002,F039,LOC002,WTH002,PST002,DIS002,Rice,Farmer_F039,Haryana,Cloudy,Whitefly,Rust,2023-08-04,Harvesting,Silt,Sprinkler,High,Critical,2.99,18.5,84.9,105.5,6.21,0.758,36.0,296.7,18.18,14.23,620.6,2023,8,3,August,Friday,31,638215.5,Medium,Poor,3,4,7,4.8179
REC0563,CR003,F016,LOC003,WTH003,PST003,DIS003,Maize,Farmer_F016,Up,Rainy,Thrips,Smut,2024-03-16,Vegetative,Clay,Sprinkler,Low,Medium,2.45,24.0,36.4,73.8,6.17,0.146,68.4,238.6,43.5,6.39,439.0,2024,3,1,March,Saturday,11,234832.5,Low,Good,1,2,3,5.5809
REC0564,CR004,F046,LOC004,WTH004,PST004,DIS004,Soybean,Farmer_F046,Mp,Humid,Stem Borer,Powdery Mildew,2024-08-16,Flowering,Laterite,Flood,Medium,Medium,1.6,35.1,61.7,121.5,8.42,0.435,56.6,112.2,55.6,11.69,950.0,2024,8,3,August,Friday,33,280560.0,Low,Fair,2,2,4,1.6842
REC0565,CR005,F011,LOC005,WTH005,PST005,DIS005,Cotton,Farmer_F011,Rajasthan,Dry,Bollworm,Downy Mildew,2024-09-13,Flowering,Clay,Drip,High,Medium,3.95,19.3,39.8,144.3,8.0,0.467,72.5,184.6,41.21,7.52,401.3,2024,9,3,September,Friday,37,445560.0,Medium,Good,3,2,5,9.843
REC0566,CR006,F020,LOC006,WTH006,PST006,DIS006,Sugarcane,Farmer_F020,Maharashtra,Windy,Locust,Leaf Spot,2024-11-01,Fruiting,Laterite,Canal,High,Low,,37.1,51.1,10.9,7.45,0.68,57.2,298.0,79.22,13.51,663.1,2024,11,4,November,Friday,44,,,Fair,3,1,4,
REC0567,CR007,F036,LOC007,WTH007,PST007,DIS007,Potato,Farmer_F036,Gujarat,Stormy,Cutworm,Root Rot,2023-11-26,Vegetative,Red,Drip,Medium,Critical,4.25,37.5,77.9,30.8,7.54,0.559,46.8,264.4,48.91,13.66,1106.1,2023,11,4,November,Sunday,47,870825.0,Medium,Fair,2,4,6,3.8423
REC0568,CR008,F001,LOC008,WTH008,PST008,DIS008,Tomato,Farmer_F001,Karnataka,Foggy,Mealybug,Mosaic Virus,2024-04-21,Harvesting,Alluvial,Canal,Low,High,4.56,28.7,60.9,139.7,6.97,0.634,36.6,74.3,29.68,1.77,928.2,2024,4,2,April,Sunday,16,121068.0,Medium,Poor,1,3,4,4.9127
REC0569,CR009,F036,LOC009,WTH001,PST009,DIS009,Barley,Farmer_F036,Ap,Sunny,Armyworm,Wilt,2024-03-28,Germination,Laterite,Sprinkler,High,Critical,7.83,15.2,54.4,85.8,8.31,0.722,52.0,226.6,61.77,14.08,702.4,2024,3,1,March,Thursday,13,1653696.0,Very High,Fair,3,4,7,11.1475
REC0570,CR010,F027,LOC010,WTH002,PST010,DIS010,Millet,Farmer_F027,Bihar,Cloudy,Leafhopper,Anthracnose,2024-03-28,Flowering,Silt,Flood,Critical,Critical,3.94,22.8,55.6,182.3,6.74,0.79,36.8,136.4,13.64,12.47,746.3,2024,3,1,March,Thursday,13,736977.0,Medium,Poor,4,4,8,5.2794
REC0571,CR001,F006,LOC001,WTH003,PST001,DIS001,Wheat,Farmer_F006,Punjab,Rainy,Aphids,Blight,2024-11-22,Harvesting,Silt,Flood,Low,Medium,5.1,31.7,59.9,163.1,6.33,0.351,42.4,51.7,30.76,11.97,930.7,2024,11,4,November,Friday,47,915705.0,High,Fair,1,2,3,5.4797
REC0572,CR002,F015,LOC002,WTH004,PST002,DIS002,Rice,Farmer_F015,Haryana,Humid,Whitefly,Rust,2023-08-07,Fruiting,Sandy,Sprinkler,High,High,6.99,41.5,81.0,211.4,5.57,0.53,99.1,150.9,27.76,3.41,207.6,2023,8,3,August,Monday,32,357538.5,High,Excellent,3,3,6,33.6705
REC0573,CR003,F008,LOC003,WTH005,PST003,DIS003,Maize,Farmer_F008,Up,Dry,Thrips,Smut,2024-06-07,Flowering,Laterite,Rain-Fed,Medium,Critical,4.28,32.1,88.0,173.1,7.75,0.772,61.1,108.7,34.54,12.17,302.1,2024,6,2,June,Friday,23,781314.0,Medium,Good,2,4,6,14.1675
REC0574,CR004,F030,LOC004,WTH006,PST004,DIS004,Soybean,Farmer_F030,Mp,Windy,Stem Borer,Powdery Mildew,2024-04-29,Vegetative,Red,Drip,Medium,High,5.85,22.0,92.1,107.5,7.57,0.892,67.2,254.7,62.54,12.83,1345.6,2024,4,2,April,Monday,18,1125832.5,High,Good,2,3,5,4.3475
REC0575,CR005,F008,LOC005,WTH007,PST005,DIS005,Cotton,Farmer_F008,Rajasthan,Stormy,Bollworm,Downy Mildew,2023-06-23,Harvesting,Sandy,Flood,Low,High,7.54,32.1,81.1,168.2,6.35,0.812,91.2,134.3,38.73,4.69,301.2,2023,6,2,June,Friday,25,530439.0,Very High,Excellent,1,3,4,25.0332
REC0576,CR006,F042,LOC006,WTH008,PST006,DIS006,Sugarcane,Farmer_F042,Maharashtra,Foggy,Locust,Leaf Spot,2024-11-05,Germination,Sandy,Rain-Fed,High,Critical,8.15,29.6,50.5,68.8,5.09,0.397,99.7,256.9,63.52,14.31,1118.8,2024,11,4,November,Tuesday,45,1749397.5,Very High,Excellent,3,4,7,7.2846
REC0577,CR007,F010,LOC007,WTH001,PST007,DIS007,Potato,Farmer_F010,Gujarat,Sunny,Cutworm,Root Rot,2023-03-28,Fruiting,Loamy,Canal,High,Medium,2.53,36.1,74.7,76.6,7.94,0.256,70.8,50.1,46.12,1.22,1396.0,2023,3,1,March,Tuesday,13,46299.0,Medium,Good,3,2,5,1.8123
REC0578,CR008,F032,LOC008,WTH002,PST008,DIS008,Tomato,Farmer_F032,Karnataka,Cloudy,Mealybug,Mosaic Virus,2023-10-18,Harvesting,Silt,Flood,Low,Medium,7.99,17.9,58.4,197.2,5.04,0.492,86.9,127.0,27.37,2.67,551.9,2023,10,4,October,Wednesday,42,319999.5,Very High,Excellent,1,2,3,14.4773
REC0579,CR009,F046,LOC009,WTH003,PST009,DIS009,Barley,Farmer_F046,Ap,Rainy,Armyworm,Wilt,2024-06-11,Flowering,Clay,Canal,Low,Critical,4.94,35.5,46.6,111.6,7.46,0.693,52.9,110.3,64.8,8.29,681.6,2024,6,2,June,Tuesday,24,614289.0,Medium,Fair,1,4,5,7.2477
REC0580,CR010,F019,LOC010,WTH004,PST010,DIS010,Millet,Farmer_F019,Bihar,Humid,Leafhopper,Anthracnose,2024-11-10,Germination,Clay,Rain-Fed,Low,High,3.31,29.6,84.7,199.6,8.4,0.494,51.4,108.4,19.06,8.85,939.6,2024,11,4,November,Sunday,45,439402.5,Medium,Fair,1,3,4,3.5228
REC0581,CR001,F033,LOC001,WTH005,PST001,DIS001,Wheat,Farmer_F033,Punjab,Dry,Aphids,Blight,2024-10-10,Flowering,Red,Canal,Critical,High,4.71,41.0,32.5,205.6,6.53,0.487,58.2,67.0,17.95,9.85,1346.2,2024,10,4,October,Thursday,41,695902.5,Medium,Fair,4,3,7,3.4987
REC0582,CR002,F046,LOC002,WTH006,PST002,DIS002,Rice,Farmer_F046,Haryana,Windy,Whitefly,Rust,2024-09-26,Flowering,Laterite,Rain-Fed,Critical,Medium,8.36,24.2,88.6,214.4,5.82,0.771,77.1,96.8,40.36,0.75,1424.5,2024,9,3,September,Thursday,39,94050.0,Very High,Good,4,2,6,5.8687
REC0583,CR003,F018,LOC003,WTH007,PST003,DIS003,Maize,Farmer_F018,Up,Stormy,Thrips,Smut,2023-12-10,Vegetative,Sandy,Canal,Critical,Medium,4.95,32.1,60.0,229.2,7.47,0.389,77.8,188.9,20.87,14.43,1161.4,2023,12,4,December,Sunday,49,1071427.5,Medium,Good,4,2,6,4.2621
REC0584,CR004,F027,LOC004,WTH008,PST004,DIS004,Soybean,Farmer_F027,Mp,Foggy,Stem Borer,Powdery Mildew,2023-04-06,Vegetative,Silt,Drip,Medium,Medium,3.8,40.2,71.4,107.7,7.86,0.788,52.1,122.8,0.73,1.15,312.6,2023,4,2,April,Thursday,14,65550.0,Medium,Fair,2,2,4,12.1561
REC0585,CR005,F031,LOC005,WTH001,PST005,DIS005,Cotton,Farmer_F031,Rajasthan,Sunny,Bollworm,Downy Mildew,2023-08-29,Flowering,Laterite,Flood,Critical,High,5.93,17.8,72.9,79.7,6.91,0.425,39.3,154.3,51.86,2.57,1069.9,2023,8,3,August,Tuesday,35,228601.5,High,Poor,4,3,7,5.5426
REC0586,CR006,F031,LOC006,WTH002,PST006,DIS006,Sugarcane,Farmer_F031,Maharashtra,Cloudy,Locust,Leaf Spot,2024-11-19,Fruiting,Sandy,Flood,Critical,High,,40.3,88.2,145.5,8.38,0.363,74.3,144.2,40.89,0.7,733.4,2024,11,4,November,Tuesday,47,,,Good,4,3,7,
REC0587,CR007,F016,LOC007,WTH003,PST007,DIS007,Potato,Farmer_F016,Gujarat,Rainy,Cutworm,Root Rot,2023-11-14,Vegetative,Laterite,Rain-Fed,Critical,Medium,2.03,33.6,71.4,92.8,5.18,0.463,39.0,269.0,35.64,8.72,811.9,2023,11,4,November,Tuesday,46,265524.0,Low,Poor,4,2,6,2.5003
REC0588,CR008,F030,LOC008,WTH004,PST008,DIS008,Tomato,Farmer_F030,Karnataka,Humid,Mealybug,Mosaic Virus,2023-08-19,Vegetative,Loamy,Canal,High,Medium,2.4,16.8,69.9,150.3,6.77,0.71,70.5,276.3,77.36,14.02,263.9,2023,8,3,August,Saturday,33,504720.0,Low,Good,3,2,5,9.0944
REC0589,CR009,F036,LOC009,WTH005,PST009,DIS009,Barley,Farmer_F036,Ap,Dry,Armyworm,Wilt,2023-07-23,Vegetative,Laterite,Sprinkler,Critical,High,2.4,23.1,34.3,176.4,7.51,0.201,78.5,173.2,45.7,10.16,448.4,2023,7,3,July,Sunday,29,365760.0,Low,Good,4,3,7,5.3524
REC0590,CR010,F010,LOC010,WTH006,PST010,DIS010,Millet,Farmer_F010,Bihar,Windy,Leafhopper,Anthracnose,2023-05-31,Vegetative,Clay,Flood,Low,Low,2.56,34.1,63.7,172.1,8.02,0.257,79.0,132.5,69.07,12.43,1227.7,2023,5,2,May,Wednesday,22,477312.0,Medium,Good,1,1,2,2.0852
REC0591,CR001,F025,LOC001,WTH007,PST001,DIS001,Wheat,Farmer_F025,Punjab,Stormy,Aphids,Blight,2023-01-26,Germination,Alluvial,Canal,Critical,High,2.47,16.8,39.8,93.6,5.63,0.861,82.7,76.7,11.16,0.69,790.1,2023,1,1,January,Thursday,4,25564.5,Low,Excellent,4,3,7,3.1262
REC0592,CR002,F013,LOC002,WTH008,PST002,DIS002,Rice,Farmer_F013,Haryana,Foggy,Whitefly,Rust,2023-02-17,Flowering,Laterite,Canal,Medium,Critical,5.99,30.7,77.9,41.7,7.8,0.24,91.1,288.4,45.54,8.36,592.2,2023,2,1,February,Friday,7,751146.0,High,Excellent,2,4,6,10.1148
REC0593,CR003,F039,LOC003,WTH001,PST003,DIS003,Maize,Farmer_F039,Up,Sunny,Thrips,Smut,2023-09-08,Germination,Loamy,Drip,Medium,Critical,2.77,24.3,63.3,107.6,6.93,0.554,65.0,65.1,69.44,7.16,699.2,2023,9,3,September,Friday,36,297498.0,Medium,Good,2,4,6,3.9617
REC0594,CR004,F033,LOC004,WTH002,PST004,DIS004,Soybean,Farmer_F033,Mp,Cloudy,Stem Borer,Powdery Mildew,2024-05-01,Harvesting,Laterite,Sprinkler,Critical,High,,31.8,74.2,35.6,6.39,0.563,81.1,124.4,46.65,7.74,1310.7,2024,5,2,May,Wednesday,18,,,Excellent,4,3,7,
REC0595,CR005,F048,LOC005,WTH003,PST005,DIS005,Cotton,Farmer_F048,Rajasthan,Rainy,Bollworm,Downy Mildew,2024-09-17,Harvesting,Black,Flood,Low,Critical,7.78,16.2,32.7,222.5,5.46,0.492,73.3,124.5,57.44,1.55,1173.7,2024,9,3,September,Tuesday,38,180885.0,Very High,Good,1,4,5,6.6286
REC0596,CR006,F009,LOC006,WTH004,PST006,DIS006,Sugarcane,Farmer_F009,Maharashtra,Humid,Locust,Leaf Spot,2023-03-16,Harvesting,Loamy,Drip,Low,Low,4.82,38.5,35.5,86.5,8.03,0.616,43.1,130.1,29.76,10.42,554.0,2023,3,1,March,Thursday,11,753366.0,Medium,Fair,1,1,2,8.7004
REC0597,CR007,F005,LOC007,WTH005,PST007,DIS007,Potato,Farmer_F005,Gujarat,Dry,Cutworm,Root Rot,2024-04-11,Germination,Alluvial,Sprinkler,High,Low,6.17,41.3,76.6,38.6,5.55,0.284,31.8,91.1,7.4,7.8,352.8,2024,4,2,April,Thursday,15,721890.0,High,Poor,3,1,4,17.4887
REC0598,CR008,F018,LOC008,WTH006,PST008,DIS008,Tomato,Farmer_F018,Karnataka,Windy,Mealybug,Mosaic Virus,2024-02-29,Flowering,Black,Flood,Low,Low,2.71,41.2,34.7,6.4,6.08,0.542,49.9,245.8,36.63,11.59,527.6,2024,2,1,February,Thursday,9,471133.5,Medium,Fair,1,1,2,5.1365
REC0599,CR009,F050,LOC009,WTH007,PST009,DIS009,Barley,Farmer_F050,Ap,Stormy,Armyworm,Wilt,2024-10-06,Harvesting,Loamy,Drip,High,Critical,2.85,35.2,34.6,161.5,6.02,0.398,61.0,80.6,31.56,7.54,1397.0,2024,10,4,October,Sunday,40,322335.0,Medium,Good,3,4,7,2.0401
REC0600,CR010,F027,LOC010,WTH008,PST010,DIS010,Millet,Farmer_F027,Bihar,Foggy,Leafhopper,Anthracnose,2024-08-12,Vegetative,Silt,Sprinkler,High,Medium,1.79,18.5,30.8,159.2,8.05,0.629,73.2,208.7,69.36,2.67,956.1,2024,8,3,August,Monday,33,71689.5,Low,Good,3,2,5,1.8722
REC0016,CR006,F028,LOC006,WTH008,PST006,DIS006,Sugarcane,Farmer_F028,Maharashtra,Foggy,Locust,Leaf Spot,2023-04-06,Vegetative,Black,Rain-Fed,High,Low,2.78,39.9,44.4,242.0,8.37,0.367,36.1,255.0,74.78,6.1,1179.5,2023,4,2,April,Thursday,14,254370.0,Medium,Poor,3,1,4,2.3569
